paper_id,title,year
W4390495594,"Recent advances in sustainable hydrogen production from microalgae: Mechanisms, challenges, and future perspectives",2024
W4390498540,Tandem catalysis for CO2 conversion to higher alcohols: A review,2024
W4390499170,Parity-conserving Cooper-pair transport and ideal superconducting diode in planar germanium,2024
W4390500964,Ultrafast bisulfite sequencing detection of 5-methylcytosine in DNA and RNA,2024
W4390501292,Synaptic-like transmission between neural axons and arteriolar smooth muscle cells drives cerebral neurovascular coupling,2024
W4390517298,Progress in the application of first principles to hydrogen storage materials,2024
W4390541746,Dual-network DNA–silk fibroin hydrogels with controllable surface rigidity for regulating chondrogenic differentiation,2024
W4390544849,Challenges and Alternatives of Herbicide-Based Weed Management,2024
W4390544863,Impacts for half of the world’s mining areas are undocumented,2024
W4390548234,"Segmentectomy versus lobectomy in small-sized peripheral non-small-cell lung cancer with radiologically pure-solid appearance in Japan (JCOG0802/WJOG4607L): a post-hoc supplemental analysis of a multicentre, open-label, phase 3 trial",2024
W4390563453,Beginning and first-year language teachers’ readiness for the generative AI age,2024
W4390578149,Unraveling oxygen vacancy changes of WO3 photoanodes for promoting oxygen evolution reaction,2024
W4390579805,"Implications of an enhanced <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>B</mml:mi><mml:mo stretchy=""false"">→</mml:mo><mml:mi>K</mml:mi><mml:mi>ν</mml:mi><mml:mover accent=""true""><mml:mrow><mml:mi>ν</mml:mi></mml:mrow><mml:mrow><mml:mo stretchy=""false"">¯</mml:mo></mml:mrow></mml:mover></mml:mrow></mml:math> branching ratio",2024
W4390587281,Competitive Coordination of Ternary Anions Enabling Fast Li‐Ion Desolvation for Low‐Temperature Lithium Metal Batteries,2024
W4390589278,"The Role of Endocrine Disruptors Bisphenols and Phthalates in Obesity: Current Evidence, Perspectives and Controversies",2024
W4390600657,A research review on deep learning combined with hyperspectral Imaging in multiscale agricultural sensing,2024
W4390603377,Journal of the International Academy of Periodontology,2024
W4390610765,"Plant responses to climate change, how global warming may impact on food security: a critical review",2024
W4390613489,Determination of the useful working coefficient (UWC) of the heating system,2024
W4390615308,Polydentate Ligand Reinforced Chelating to Stabilize Buried Interface toward High‐Performance Perovskite Solar Cells,2024
W4390615567,Transport of Nanoparticles into Plants and Their Detection Methods,2024
W4390615942,A New Mixed Fractional Derivative with Applications in Computational Biology,2024
W4390616305,One-dimensional single atom arrays on ferroelectric nanosheets for enhanced CO2 photoreduction,2024
W4390618065,Updated Data and Methods for the 2023 UNAIDS HIV Estimates,2024
W4390619209,<i>Colloquium</i> : Fracton matter,2024
W4390629351,Bio-inspired sustainable synthesis of silver nanoparticles as next generation of nanoproduct in antimicrobial and catalytic applications,2024
W4390629473,"Fluorine-free, robust and self-healing superhydrophobic surfaces with anticorrosion and antibacterial performances",2024
W4390630293,Advanced high-entropy alloys breaking the property limits of current materials,2024
W4390639404,"Defects in photoreduction reactions: Fundamentals, classification, and catalytic energy conversion",2024
W4390667738,Improving the efficiency of a CIGS solar cell to above 31% with Sb<sub>2</sub>S<sub>3</sub> as a new BSF: a numerical simulation approach by SCAPS-1D,2024
W4390673698,CO<sub>2</sub>‐Assisted Induced Self‐Assembled Aramid Nanofiber Aerogel Composite Solid Polymer Electrolyte for All‐Solid‐State Lithium‐Metal Batteries,2024
W4390685826,"Dual and Triple Atom Electrocatalysts for Energy Conversion (CO<sub>2</sub>RR, NRR, ORR, OER, and HER): Synthesis, Characterization, and Activity Evaluation",2024
W4390692446,The critically ill older patient with sepsis: a narrative review,2024
W4390706217,Applications of flywheel energy storage system on load frequency regulation combined with various power generations: A review,2024
W4390721572,Which Came First: Supermassive Black Holes or Galaxies? Insights from JWST,2024
W4390722168,High-fat diet promotes liver tumorigenesis via palmitoylation and activation of AKT,2024
W4390728260,Using blockchain or not? A focal firm's blockchain strategy in the context of carbon emission reduction technology innovation,2024
W4390731247,Stretchable and negative-Poisson-ratio porous metamaterials,2024
W4390732356,Genomic and Immunophenotypic Landscape of Acquired Resistance to PD-(L)1 Blockade in Non–Small-Cell Lung Cancer,2024
W4390734520,Ammonia fired gas turbines: Recent advances and future perspectives,2024
W4390738947,The immunostimulatory nature of mRNA lipid nanoparticles,2024
W4390740454,Harnessing chemical functionality of lignin towards stimuli-responsive materials,2024
W4390743444,A Gpr35-tuned gut microbe-brain metabolic axis regulates depressive-like behavior,2024
W4390749525,Physical upcycling of spent artificial diamond accelerant into bifunctional oxygen electrocatalyst with dual-metal active sites for durable rechargeable Zn–air batteries,2024
W4390752095,Inhibition of inflammation by berberine: Molecular mechanism and network pharmacology analysis,2024
W4390752152,CYBERSECURITY AWARENESS AND EDUCATION PROGRAMS: A REVIEW OF EMPLOYEE ENGAGEMENT AND ACCOUNTABILITY,2024
W4390755656,Quantifying the energy impact of heat mitigation technologies at the urban scale,2024
W4390791895,"Increase of respiratory illnesses among children in Beijing, China, during the autumn and winter of 2023",2024
W4390805835,"Triboelectric touch sensor array system for energy generation and self-powered human-machine interfaces based on chemically functionalized, electrospun rGO/Nylon-12 and micro-patterned Ecoflex/MoS2 films",2024
W4390811970,Nitazenes—heralding a second wave for the UK drug-related death crisis?,2024
W4390815813,Comparative review of hydrogen and electricity as energy carriers for the energy transition,2024
W4390848170,"Aspects of energy, exergy, economy, and environment for performance evaluation of modified spherical solar still with rotating ball and phase change material",2024
W4390858570,Emerging developments in polymeric nanocomposite membrane-based filtration for water purification: A concise overview of toxic metal removal,2024
W4390880841,Tip‐like Fe−N<sub>4</sub> Sites Induced Surface Microenvironments Regulation Boosts the Oxygen Reduction Reaction,2024
W4390883768,Earth‐Abundant Fe‐Mn‐Based Compound Cathodes for Sodium‐Ion Batteries: Challenges and Progress,2024
W4390884699,Progress on Bifunctional Carbon‐Based Electrocatalysts for Rechargeable Zinc–Air Batteries Based on Voltage Difference Performance,2024
W4390886053,A dicarbonate solvent electrolyte for high performance 5 V-Class Lithium-based batteries,2024
W4390886727,"Glycan-specific molecularly imprinted polymers towards cancer diagnostics: merits, applications, and future perspectives",2024
W4390891991,What makes for future entrepreneurs? The role of digital competencies for entrepreneurial intention,2024
W4390917657,The role of education attainment on 24-hour movement behavior in emerging adults: evidence from a population-based study,2024
W4390948365,All-Glass 100 mm Diameter Visible Metalens for Imaging the Cosmos,2024
W4390953293,The adverse role of endocrine disrupting chemicals in the reproductive system,2024
W4390964147,Analog electromagnetic induced transparency of T-type Si-based metamaterial and its applications,2024
W4390971579,Review on Modeling and SOC/SOH Estimation of Batteries for Automotive Applications,2024
W4390972813,Complement in breast milk modifies offspring gut microbiota to promote infant health,2024
W4390985679,Hydrothermal Carbonization of Waste Biomass: A Review of Hydrochar Preparation and Environmental Application,2024
W4390989010,Industrial Waste Derived Separators for Zn‐Ion Batteries Achieve Homogeneous Zn(002) Deposition Through Low Chemical Affinity Effects,2024
W4390990495,Dual residual attention network for image denoising,2024
W4391011770,HESS Opinions: Never train an LSTM on a single basin,2024
W4391015271,Hypoxia-Directed Treatment of Human Papillomavirus–Related Oropharyngeal Carcinoma,2024
W4391035390,Assessing the Greenness and Environmental Friendliness of Analytical Methods: Modern Approaches and Recent Computational Programs,2024
W4391052910,Feature-enhanced deep learning technique with soft attention for MRI-based brain tumor classification,2024
W4391063869,"Inorganic Sodium Solid Electrolytes: Structure Design, Interface Engineering and Application",2024
W4391067408,Dual phosphorylation of DGK5-mediated PA burst regulates ROS in plant immunity,2024
W4391070217,Insight into the extremely different catalytic behaviors of asymmetric and symmetric oxygen vacancies for peroxymonosulfate activation,2024
W4391091906,Suppressing metal corrosion through identification of optimal crystallographic plane for Zn batteries,2024
W4391100790,Evaluation of clinical prediction models (part 3): calculating the sample size required for an external validation study,2024
W4391101688,Analisis Data Penelitian Kuantitatif,2024
W4391107516,Multiple Classification of Brain MRI Autism Spectrum Disorder by Age and Gender Using Deep Learning,2024
W4391109627,Polydopamine Nanostructure-Enhanced Water Interaction with pH-Responsive Manganese Sulfide Nanoclusters for Tumor Magnetic Resonance Contrast Enhancement and Synergistic Ferroptosis–Photothermal Therapy,2024
W4391112831,Type 2 cytokine signaling in macrophages protects from cellular senescence and organismal aging,2024
W4391115874,Enhanced interfacial property and thermal conductivity of pitch-based carbon fiber/epoxy composites via three-layer assembly of PDI/GN/PDI interphase,2024
W4391116955,Cobalt-vanadium sulfide yolk-shell nanocages from surface etching and ion-exchange of ZIF-67 for ultra-high rate-capability sodium ion battery,2024
W4391128320,Melanocytic Tumors of the Skin,2024
W4391130564,Sacituzumab Govitecan in Combination With Pembrolizumab for Patients With Metastatic Urothelial Cancer That Progressed After Platinum-Based Chemotherapy: TROPHY-U-01 Cohort 3,2024
W4391144989,Photo‐Induced Disproportionation‐Mediated Photodynamic Therapy: Simultaneous Oxidation of Tetrahydrobiopterin and Generation of Superoxide Radicals,2024
W4391147435,Introduction to Public Health: Promises and Practices,2024
W4391164031,Deep Learning in Breast Cancer Imaging: A Decade of Progress and Future Directions,2024
W4391217775,Dual-facet engineering of surface carboxyl functionalization and interlayer potassium ions regulation in carbon nitride for enhanced CO2 photoreduction,2024
W4391220776,Seismic experiments and shear resistance prediction of multi‐celled corrugated‐plate CFST walls,2024
W4391222746,"Environmental pollution indices: a review on concentration of heavy metals in air, water, and soil near industrialization and urbanisation",2024
W4391223595,Synthesis of polysubstituted azepanes by dearomative ring expansion of nitroarenes,2024
W4391225006,"Essential thrombocythemia: 2024 update on diagnosis, risk stratification, and management",2024
W4391231402,Unlocking Birch Lignin Hydrocracking through Tandem Catalysis: Unraveling the Role of Moderate Hydrogen Spillover,2024
W4391301691,AI-Driven Digital Twin Model for Reliable Lithium-Ion Battery Discharge Capacity Predictions,2024
W4391302884,<i>In situ</i> self-reconstructed hierarchical bimetallic oxyhydroxide nanosheets of metallic sulfides for high-efficiency electrochemical water splitting,2024
W4391310992,Spectra metrology for interaction of heavy metals with extracellular polymeric substances (EPS) of Pseudomonas aeruginosa OMCS-1 reveals static quenching and complexation dynamics of EPS with heavy metals,2024
W4391318870,A strong fracture-resistant high-entropy alloy with nano-bridged honeycomb microstructure intrinsically toughened by 3D-printing,2024
W4391318991,Optimization of 3D printed parameters for socket prosthetic manufacturing using the taguchi method and response surface methodology,2024
